ENTITY_STABLE_ID	NAME	TRANSCRIPT_ID	AUR_01_01_01	AUR_01_01_03	AUR_01_02_01	AUR_01_02_03	AUR_01_02_04	AUR_01_03_01	AUR_01_03_02	AUR_01_03_04	AUR_01_03_06	AUR_01_04_01	AUR_01_04_02	AUR_01_04_03	AUR_01_05_03	AUR_03_409-2-01	AUR_03_409-2-02	AUR-493-1-03	AUR-493-1-02	AUR-493-4-03	AUR-493-4-02	AUR_03_549-2_03	AUR_03_549-3_03	AUR_03_549-3_01	AUR_500_02_02	AUR_500_02_01	AUR_01_07_03	AUR_01_07_05	AUR_01_07_01	AUR_01_09_03	AUR_01_09_04	AUR_01_10_08	AUR_01_10_09	AUR_01_10_03	AUR_01_10_01	AUR_01_11_03	AUR_01_11_12	AUR_01_11_04	AUR_01_11_05	AUR_01_11_07	AUR_01_11_08	AUR_01_11_09	AUR_01_11_11	AUR_01_11_01	AUR_01_12_03	AUR_01_12_04	AUR_01_12_06	AUR_01_13_03	AUR_01_13_04	AUR_01_13_01	AUR_03_549-5_05	AUR_03_549-6_01	AUR_03_549-7_03	AUR_13_676-1_03	AUR_13_676-1_01	AUR_13_676-2_03	AUR_13_676-2_01	AUR_13_676-5_03	AUR_13_676-5_01	AUR_13_676-6_03	AUR_13_676-7_03	AUR_13_676-7_01	AUR_01_14_03	AUR_01_14_04	AUR_01_14_05	AUR_01_14_06	AUR_01_14_07	AUR_01_14_08	AUR_01_15_03	AUR_01_15_12	AUR_01_15_04	AUR_01_15_06	AUR_01_15_07	AUR_01_15_08	AUR_01_15_09	AUR_01_15_10	AUR_01_15_11	AUR_01_15_01	AUR_01_16_03	AUR_01_16_04	AUR_01_17_04	AUR_01_17_05	AUR_01_17_06	AUR_01_17_02	AUR_01_19_03	AUR_01_19_05	AUR_01_19_06	AUR_01_20_03	AUR_01_20_04	AUR_01_20_05	AUR_01_20_06	AUR_01_20_09	AUR_01_20_08	AUR_01_22_04	AUR_01_22_06	AUR_01_22_07	AUR_01_22_09	AUR_01_22_01	AUR-_500_04_02	AUR-_500_04_01	AUR_500_06_02	AUR_500_06_01	AUR_500_03_02	AUR_500_03_01	AUR_06_01_03	AUR_06_01_01	AUR_06_02_03	AUR_06_02_01	AUR_06_03_03	AUR_06_05_03	AUR_06_05_01	AUR_Duke_05_18	AUR_Duke_05_27	AUR_Duke_01_11	AUR_Duke_01_20	AUR_5_412-1_03	AUR_5_412-3_03	AUR_5_412-3_01	AUR_5_412-5_03	AUR_5_412-5_05	AUR_5_412-5_01	AUR_5_412-6_03	AUR_5_412-6_01	AUR_5_412-7_03	AUR_5_412-8_03	AUR_5_412-8_01	AUR_5_412-10_03	AUR_5_412-10_01	AUR_03_549-8_03	BS14-E19700_A4	AUR_03_549-11_03	AUR_03_549-12_03	SVR-11-695_1-3
ch.11.104819605R	RP11-94P11.4	NA	0.06737452	0.06864281	0.062433447	0.059927714	0.074258399	0.076132398	0.07982429	0.073369391	0.059987067	0.087222243	0.061001731	0.067952318	0.079532574	0.082173274	0.058446402	0.056882944	0.063841151	0.075870344	0.070759045	0.076994336	0.071700448	0.046249721	0.074743391	0.065461348	0.052477445	0.080368892	0.068184034	0.084528687	0.076851707	0.062717241	0.055645554	0.058227458	0.065913176	0.083342753	0.077237759	0.077458084	0.078058101	0.079609131	0.077665821	0.091102137	0.083536315	0.057317608	0.055613452	0.06843024	0.080772442	0.073288422	0.064807258	0.080053442	0.068192261	0.058231953	0.056194772	0.090957009	0.060683401	0.069288835	0.072582083	0.079670755	0.062101396	0.085867965	0.071152066	0.068341564	0.08652992	0.084937457	0.080523151	0.071518655	0.071026755	0.070220057	0.052562447	0.086812636	0.071932445	0.085854211	0.071653488	0.079387155	0.08381644	0.077179077	0.08088724	0.087314451	0.054046021	0.080975058	0.055732998	0.059324085	0.064107462	0.069477337	0.059061384	0.064057811	0.06496238	0.081749275	0.067803261	0.06871074	0.075561416	0.058960775	0.050121215	0.075412174	0.051853788	0.084928981	0.076567314	0.068989661	0.069539858	0.04151434	0.071525962	0.067992376	0.068715091	0.105421119	0.079332149	0.069973409	0.06149235	0.071149503	0.052372823	0.073449866	0.064366979	0.079087896	0.076235494	0.059340114	0.057550677	0.071941939	0.056370361	0.062962919	0.062906203	0.065781789	0.068042816	0.0771213	0.073405334	0.071843403	0.069487815	0.083663565	0.072705838	0.065123503	0.076236345	0.067962277	0.083882498	0.072800217	0.054369032
ch.11.104864706F	RP11-94P11.4	NA	0.093468744	0.058439189	0.076610752	0.082753747	0.084240396	0.052305106	0.056092766	0.051046337	NA	NA	NA	0.106237986	0.047438444	0.105209703	NA	NA	NA	0.06583439	0.067336695	0.136574199	0.0949104	NA	0.048914798	0.053197571	0.085824858	NA	NA	0.09528955	0.093255539	0.094378929	0.082491469	0.090543811	NA	0.065809476	0.087643527	0.076639208	0.055228485	0.051377687	0.064971847	0.063577989	0.068096685	0.056943315	0.090956363	0.060938344	0.059255015	NA	0.089836577	0.082311821	NA	0.078106218	0.087748618	0.088155239	0.063524538	NA	0.088571876	0.058363239	NA	0.078193298	0.093433041	0.084792277	0.085695436	0.099803803	0.049927307	0.082836052	0.112939054	NA	0.043966844	0.089488404	0.065036104	0.077324629	0.078945649	0.063375852	0.053576366	0.06786445	0.082859036	NA	NA	0.090467763	0.04272493	0.051306422	0.064168491	0.100335152	0.079592333	0.069388798	0.076363117	0.058897625	0.071333912	0.067977671	0.094477095	NA	NA	NA	0.086723215	0.066764747	0.088428865	NA	NA	NA	0.056503195	0.088418471	0.081652151	NA	0.096309029	0.064315806	0.083814131	0.098570693	NA	NA	0.042262292	NA	0.034914055	0.074152803	NA	0.095918035	0.060074477	0.065089827	0.069263994	0.060595459	NA	0.087304725	0.06841199	0.115269784	0.073091774	NA	0.07451453	NA	0.081072329	0.063640135	0.045049269	0.036937806	NA
ch.11.109687686R	NA	NA	0.100350876	0.08308071	0.107980899	0.078677711	0.115677122	0.101507087	0.071118768	0.061399205	NA	NA	NA	NA	0.0863723	0.094131027	NA	NA	NA	0.108682806	0.086758293	NA	0.078016923	NA	0.05168721	0.076706704	NA	0.110534836	NA	0.099742484	0.097613949	NA	0.099935065	0.099123095	NA	0.072298503	0.049569879	0.087708317	0.065559001	0.061686966	0.085550825	0.083047501	0.111802892	0.094855806	0.113693396	0.107690053	0.064982995	NA	NA	NA	NA	NA	0.080121651	0.082274833	NA	NA	NA	0.073311958	NA	0.082573017	0.110398032	NA	0.093205381	0.108401513	0.099225352	0.090064922	0.113675964	NA	0.062206439	0.081656424	0.07506918	0.085579062	0.093213401	0.057275166	0.075046272	0.078240544	0.075615653	NA	NA	0.070674143	0.061363491	0.069304138	0.065194157	0.07776309	0.166132094	0.088100808	0.137397022	0.088655803	0.213105787	0.082347664	NA	NA	NA	0.12265208	NA	0.070488148	0.090125495	NA	NA	NA	0.078973964	0.092752217	0.076457769	NA	NA	0.079824622	0.082331036	NA	NA	NA	0.051557726	NA	NA	NA	NA	0.121546697	0.082571306	0.079992087	0.094478891	0.06476073	NA	0.0931361	0.076703857	NA	0.08371476	NA	0.06524958	NA	0.054689955	0.082182941	0.088497968	0.043486851	NA
ch.11.110310046R	NA	NA	0.035368523	0.050367305	0.039199006	0.040401695	0.107220628	0.045798495	0.094988632	0.053001318	0.098596087	0.069888068	0.047518928	0.055355074	0.057202264	0.042252667	NA	0.060972602	0.058417492	0.202492561	0.116493966	0.041597112	0.053300649	0.067041718	0.023700544	0.049378563	0.051904265	0.085624794	0.11816037	0.0470095	0.048490973	0.064680519	0.060765144	0.081267659	0.08905593	0.075956079	0.05789783	0.077700028	0.058683593	0.067026826	0.138359504	0.067304398	0.06726095	0.057729104	0.058128838	0.044201797	0.095589552	0.049531462	0.057457227	0.090116421	NA	0.093816092	0.069314645	0.026004394	0.071956611	0.103668092	0.064459991	0.038042797	0.094680278	0.051344604	0.083238443	0.093518387	0.081475452	0.096653149	0.124373386	0.062798932	0.063808339	0.070090425	0.054661438	0.145287295	0.107223921	0.125560435	0.145013467	0.092149021	0.081588635	0.088627919	0.135051147	NA	0.047759788	0.0515571	0.101338584	0.075695418	0.060466461	0.070154346	0.324967933	0.08368097	0.062098088	0.122945223	0.190037963	0.107935599	0.106621411	NA	NA	0.044292207	0.037074541	0.048081391	0.049967263	0.055544686	0.042072413	0.062451081	0.028932789	0.056416143	0.044264275	NA	0.050593145	0.062208906	0.04277831	0.059321874	0.107300816	0.080015561	0.063460253	0.063233209	0.123462164	0.057474493	0.06339563	0.094138443	0.060183376	0.029542601	0.033405261	0.054523752	NA	0.142677873	0.122372782	0.051173566	0.377328437	NA	0.078823416	NA	0.143832799	0.071334095	0.191181282	0.076077732	NA
ch.11.110329410F	NA	NA	0.061321369	0.068856686	0.07090076	0.075862679	0.099502811	0.084377704	0.092106359	0.077315979	0.068298179	0.07165462	0.057937191	0.058631492	0.079931675	0.071070205	0.054996576	0.064649352	0.098074395	0.087508133	0.088382759	0.067772067	0.075982121	0.044532646	0.08371688	0.079905747	0.060378366	0.089587543	0.117604801	0.084756872	0.06775143	0.061231374	0.063687544	0.083361378	0.073186194	0.108407183	0.094486527	0.122968926	0.070664342	0.092777914	0.099383355	0.090768227	0.101943183	0.052537578	0.070517328	0.07664902	0.100612875	0.075668391	0.07607259	0.113596343	0.11423012	0.061889696	0.086284333	0.065937377	0.079612442	0.081539477	0.070122906	0.087943354	0.106180776	0.070228699	0.093942666	0.077091258	0.095112143	0.094681371	0.09408102	0.078068493	0.082054014	0.065754529	0.066270528	0.128005123	0.095794439	0.097060645	0.104397244	0.094330987	0.101348251	0.101208735	0.094820602	0.050576758	0.074416481	0.08599375	0.069104073	0.075101835	0.07833926	0.072429266	0.209812152	0.083498813	0.085347455	0.13415663	0.143121922	0.092853962	0.095285873	0.057461267	0.130822448	0.077189822	0.055525152	0.082535367	0.084264876	0.054824757	0.057313243	0.044210203	0.076697992	0.076084744	0.075680331	0.063153373	0.07216648	0.079575043	0.066428179	0.081158125	0.089712214	0.091059344	0.084597313	0.059808422	0.054990846	0.045158517	0.037371952	0.101246329	0.065099974	0.056524946	0.06549847	0.083785195	0.087938308	0.099717134	0.117478445	0.083860172	0.14045224	0.084880556	0.074845366	0.083630434	0.101321836	0.075177281	0.104780101	0.087789963	0.050235933
ch.11.110379701F	NA	NA	0.03891623	0.035667314	0.034282106	0.035033454	0.055017928	0.032665047	0.033969854	0.032955052	0.053899951	0.049323339	0.046292807	0.04286384	0.035073769	0.049596982	NA	0.041170542	0.045761742	0.041002653	0.036331536	0.041945411	0.031988745	NA	0.035460413	0.042081837	0.026392197	0.046349424	0.04054356	0.051139555	0.032895981	0.0412427	0.045670485	0.039174494	NA	0.035700182	0.03092609	0.042122811	0.047879481	0.045680055	0.045336454	0.03295459	0.040397053	0.06866398	0.035579049	0.048033966	0.038608334	0.041988011	0.027620169	0.050824674	NA	NA	0.034262837	0.031624873	0.076780821	0.040411219	0.085946524	0.038027411	0.109024913	0.042914001	0.04906063	0.053737586	0.042677761	0.034453876	0.047841961	0.029945193	0.034845202	0.045867599	0.023307331	0.065069189	0.031854871	0.042031866	0.047070947	0.043674838	0.0375261	0.044598023	0.053729973	NA	0.040594948	0.055770629	0.030850012	0.032548756	0.028807938	0.035091427	0.089884138	0.046815858	0.047403873	0.055541681	0.165152502	0.042466632	0.049313048	NA	NA	0.036421506	0.031070942	0.03705372	0.032949772	NA	0.05530676	0.080148572	0.029880309	0.042577149	0.046796879	NA	0.049512276	0.036016448	0.04844421	0.039473039	0.06421815	0.044656288	0.033436344	NA	0.055311867	0.073534309	0.079437831	0.045042553	0.037298371	0.036295899	0.036257456	0.028166517	NA	0.047276694	0.04176263	0.05469447	0.061838097	NA	0.035274293	NA	0.041444374	0.049136586	0.040585655	0.032102069	NA
ch.11.1111744F	CMB9-55A18.1;ZFP91;ZFP91-CNTF	NA;NM_053023;NR_024091	0.120050532	0.132865116	0.16156296	0.123040315	0.109132695	0.112856182	0.159284653	0.126047353	NA	NA	NA	NA	0.084585552	0.116978193	NA	NA	0.123639522	0.107155899	0.116626463	NA	0.080444866	0.079844515	0.09947237	0.143921482	0.084567791	NA	NA	0.091924481	0.069726007	NA	NA	NA	NA	0.11649526	0.155855234	0.126756034	0.120737739	0.098209234	0.102122545	0.125705533	NA	0.130357105	NA	NA	0.107814247	0.101588697	0.12312552	NA	NA	NA	NA	NA	NA	NA	NA	0.119128332	NA	0.11721749	NA	NA	0.140165278	NA	0.108795796	0.079942792	0.131238681	NA	0.102721982	NA	NA	0.132819689	0.140415485	0.141048924	0.130910017	NA	NA	NA	NA	0.140757268	NA	0.15322994	NA	NA	NA	0.122262035	NA	0.111393927	0.103440469	0.147017433	NA	NA	NA	NA	NA	0.119768748	NA	NA	NA	NA	0.099233886	NA	0.107305266	NA	0.1023769	0.13742479	0.14142202	0.152888837	NA	NA	0.082481561	NA	NA	NA	NA	NA	0.100201565	0.107039498	0.105927855	0.12422988	NA	NA	0.107571773	NA	0.131884269	NA	0.103521197	NA	NA	NA	0.094425294	0.083608966	NA
ch.11.1112034R	ZFP91;ZFP91-CNTF	NM_053023;NR_024091	NA	NA	NA	NA	0.094314844	NA	NA	NA	NA	NA	NA	NA	0.087481557	NA	NA	0.106826435	NA	0.100453828	NA	NA	0.068862589	0.049100356	0.081088954	NA	0.073071305	0.101244566	NA	0.10218316	0.079531666	NA	NA	NA	NA	0.105817076	NA	NA	NA	NA	0.117193103	NA	NA	0.07258653	NA	NA	0.117128391	0.089606587	0.099383008	NA	NA	NA	NA	NA	NA	NA	NA	0.124824622	NA	NA	NA	NA	0.115995756	NA	NA	0.102658769	0.104809543	NA	NA	NA	NA	NA	NA	NA	0.096772273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.114701393	0.091000794	0.106117276	0.090143643	NA	NA	NA	NA	NA	NA	0.100325428	NA	NA	NA	NA	0.08710637	NA	0.090884348	NA	0.068754964	NA	0.089786536	NA	NA	NA	0.101094567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.116817314	NA	0.118379402	NA	NA	NA	NA	NA	0.117359891	0.060919316	NA
ch.11.1133244F	NA	NA	NA	0.11150164	NA	0.112818259	0.153013548	NA	NA	NA	NA	NA	NA	NA	0.102591129	NA	NA	0.087810626	0.108101106	0.180846733	0.136968127	NA	0.292944865	NA	0.064037186	0.104877909	0.071890484	0.116332176	NA	0.138781715	0.105154049	NA	NA	NA	NA	0.098158189	0.108164456	0.195068239	0.113533114	0.125538256	0.119992032	0.158221282	0.167672913	0.0966458	NA	NA	0.159299652	0.137655597	0.137358483	NA	NA	NA	0.17630792	NA	NA	NA	NA	0.101096661	NA	0.123515406	0.115600222	NA	0.160920633	0.147271453	0.111589547	0.108369656	0.100339199	0.127986804	0.107166879	NA	NA	0.185182435	NA	0.106521831	0.117810077	NA	NA	NA	NA	0.104275576	NA	NA	0.103322679	NA	NA	0.104763551	NA	0.295397584	0.321470096	0.158765327	0.131239498	NA	NA	NA	NA	0.127389987	0.120772457	NA	NA	NA	0.096333337	NA	0.113221451	NA	0.079663374	0.119978865	0.073065646	0.066610525	NA	NA	0.07711054	NA	NA	NA	NA	0.121940068	0.067681285	0.116670899	0.107556313	0.084414051	NA	0.128177162	0.132621667	NA	0.164510556	NA	0.109116053	NA	NA	NA	NA	0.161103357	NA
ch.11.113826553F	NA	NA	0.10137299	0.084785987	0.086092835	0.085267994	0.077825536	0.074605311	0.053029968	0.062573285	NA	NA	NA	0.098527291	NA	0.071361773	NA	NA	0.116493532	0.076963635	0.060402506	0.111301203	0.0669436	NA	0.047985592	0.06701902	0.072539417	0.098305327	NA	0.075992356	0.079388011	0.087290042	0.075132449	0.093421024	NA	0.04913266	0.054918945	0.059794869	0.085636639	0.053888477	0.067878395	0.059849885	0.090400178	0.042914456	0.082473315	0.078352458	0.059988032	0.103886106	0.113568011	NA	NA	0.087395515	0.093110797	0.073325224	NA	0.079426003	NA	0.06146918	0.073941577	0.067798633	0.081102951	0.094481057	0.083816817	0.092933764	0.064940237	0.064888272	0.098681963	NA	0.041337901	0.063198359	0.077747718	0.054594513	0.080643774	0.055709656	0.054536298	0.048590671	0.084915003	NA	0.088119727	0.097833692	0.062114608	0.069427176	0.054181287	0.082327408	NA	0.076273236	0.083898259	0.066688191	0.201295424	0.072273517	0.075739565	NA	NA	NA	0.086276328	0.071268543	0.083154155	NA	NA	NA	0.066123709	0.109689866	0.063532138	NA	0.088037717	0.075882786	0.059567217	0.081060388	NA	0.050676094	0.049274709	NA	NA	NA	NA	0.082383002	0.090657665	0.06242889	0.056610498	0.063620037	NA	0.073983902	0.055538515	NA	0.086223276	NA	0.090031346	NA	NA	0.077910872	0.060019564	0.042465737	NA
ch.11.1147402R	NA	NA	0.028525261	0.021388187	0.033405798	0.035366692	0.037931733	0.0578916	0.047987763	0.041317077	0.050473167	0.034833462	0.028744544	0.03581029	0.035296639	0.037980783	0.046790726	0.029939521	0.03968962	0.042412972	0.036487076	0.031497361	0.028155395	0.021976245	0.03292356	0.036150237	0.033879793	0.041060017	0.035488445	0.059911548	0.047243136	0.036656712	0.026953034	0.028182051	0.036732884	0.049851678	0.035383636	0.052545738	0.04332907	0.041619016	0.045265247	0.048717916	0.04487153	0.022058345	0.030519718	0.031952569	0.039760288	0.035358367	0.038342797	0.04794805	0.046140198	0.045273323	0.049726568	0.032125497	0.032285805	0.038054351	0.043156469	0.036206861	0.032825031	0.035752722	0.042049693	0.027597405	0.030935364	0.043044494	0.051518842	0.053110401	0.039591862	0.046390909	0.02454188	0.044253513	0.024667886	0.042747987	0.041416452	0.036871634	0.033432227	0.043976254	0.040299017	0.02688187	0.03400154	0.041471948	0.027466938	0.036168088	0.032090276	0.036187682	0.033876947	0.037122106	0.050113786	0.042261405	0.029917987	0.035284269	0.032272408	0.051755782	0.017207223	0.03389944	0.027076897	0.031184606	0.041409928	0.02393711	0.034745991	0.027135856	0.037657761	0.042449406	0.030841779	0.04535454	0.034453131	0.037425183	0.023805981	0.037373005	0.036014111	0.050807218	0.026974882	0.033905058	0.023933003	0.025894958	0.022281117	0.031340914	0.032705664	0.029649148	0.034080798	0.037016533	0.021764588	0.040274931	0.036210193	0.033455877	0.034802783	0.021662281	0.040888836	0.022533232	0.062403266	0.026374864	0.035930289	0.037631177	0.024377942
ch.11.1155333R	RP11-881M11.4;TMEM109	NA;NM_024092	0.082329108	0.088725787	0.063013327	0.052553496	0.059261383	0.066335613	0.083221368	0.050247326	0.099325372	0.076630686	0.066282631	0.062672654	0.075768097	0.072726995	NA	0.050211368	0.08226386	0.082156029	0.070098649	0.099910694	0.059284218	0.078955536	0.053592631	0.106273162	0.059502206	0.088340769	0.075307996	0.121023249	0.09008908	0.090726522	0.07430878	0.062923454	0.094598519	0.069208842	0.072890227	0.13639452	0.083688827	0.094864325	0.075664863	0.092024126	0.082616389	0.061325919	0.061181993	0.088139712	0.078760132	0.092408413	0.119834628	0.265112677	0.149046288	NA	0.080649899	0.085803472	0.097488056	0.072206901	0.095435849	0.055492805	NA	0.089955366	0.097800722	0.074675642	0.123810677	0.083941911	0.087936215	0.079966641	0.068083098	0.055310828	0.131454964	0.166990887	0.096708202	0.147734909	0.100106963	0.084343354	0.12435188	0.103510583	0.171594653	NA	0.10820318	0.051312931	0.065348972	0.060113706	0.076346961	0.08622659	0.060410154	0.077134819	0.10976054	0.053915773	0.060472894	0.064230821	0.053504313	NA	NA	0.062062883	0.049254055	0.071412602	0.057934352	NA	0.064121046	NA	0.075025498	0.070008344	0.079078431	0.069764476	0.050275926	0.081063513	0.047619786	0.065379962	0.050667783	0.235573417	0.090310174	0.117699875	0.093695087	0.075132333	0.070028478	0.090910335	0.052834591	0.054002411	0.064542998	0.068314249	NA	0.098381847	0.102535606	0.061490911	0.101897111	NA	0.060431995	0.076421102	0.048038177	0.086860115	0.180943408	0.054965701	NA
ch.11.117308167R	NA	NA	0.071553775	0.080129658	0.071541379	0.084134389	0.090153455	0.07374691	0.085131579	0.080186288	0.072616664	0.083406922	0.062245607	0.05058604	0.090655875	0.076055876	0.056587398	0.065634885	0.09209079	0.075366668	0.07773996	0.08951081	0.085432666	0.045939691	0.087962325	0.084927153	0.063466897	0.070538769	0.099154417	0.094671406	0.08795947	0.073877725	0.070028311	0.079689636	0.103752256	0.110361452	0.08462293	0.085363677	0.088890041	0.094943365	0.101907185	0.106027652	0.104035617	0.098339816	0.086559108	0.085999529	0.098988049	0.059397265	0.082380747	0.056446333	0.064330611	0.063630646	0.094487889	0.090425182	0.069083423	0.087932204	0.069254379	0.090519198	0.065096907	0.083327695	0.090320427	0.062966891	0.094168336	0.09583442	0.107020995	0.077708856	0.092540038	0.078306898	0.095386161	0.12717882	0.100293934	0.120875715	0.110526221	0.096222384	0.089016804	0.103827127	0.114256911	NA	0.083721416	0.09634703	0.075343756	0.086650831	0.083903689	0.088301123	0.130751862	0.084022742	0.097074249	0.107889542	0.192090749	0.084175199	0.093356895	0.064863621	0.079125058	0.082528991	0.06868881	0.084291912	0.090754996	0.043598117	0.054997609	0.059436762	0.079390898	0.085139394	0.087466714	0.057873151	0.082509412	0.096184836	0.082059294	0.08442271	0.078642563	0.086418185	0.08419375	0.048344644	0.055023731	0.040223768	0.070290794	0.085189867	0.083543423	0.072476848	0.068921614	0.089190302	0.080469974	0.099566528	0.107467182	0.077393319	0.100492713	0.089500842	0.077675739	0.074360586	0.080838775	0.053265505	0.096934901	0.073130747	0.086953348
ch.11.1197632F	INCENP	NM_001040694	0.029742601	0.027414655	0.037071529	0.030762903	0.050507587	0.044761853	0.061937458	0.026377963	0.049320811	0.036697548	0.027336356	0.028713895	0.035618727	0.055466763	0.045999565	0.026168941	0.03408843	0.061755338	0.034774743	0.06161399	0.103209622	0.072902869	0.037762918	0.033062448	0.034182041	0.031157482	0.049479693	0.028584451	0.03863374	0.036391462	0.028522677	0.053286684	0.113235955	0.058443144	0.022152622	0.046010989	0.036576077	0.043945421	0.029989722	0.045973073	0.052981671	0.045172864	0.042195049	0.041854127	0.041488343	0.041050036	0.0358405	0.079352604	0.065120672	0.05014599	0.051827836	0.044942601	0.051435952	0.037708009	0.05373005	0.069401639	0.074758332	0.054965627	0.038658338	0.071565543	0.04117195	0.055770578	0.048717594	0.031494204	0.033859313	0.046152155	0.03558389	0.081141727	0.03649019	0.091820354	0.058525363	0.035069241	0.04462234	0.046471669	0.064653427	NA	0.035312448	0.027911088	0.04250642	0.066103978	0.044052569	0.060902375	0.084997652	0.046778074	0.0579692	0.071110504	0.133951474	0.050119842	0.040922442	0.098287902	NA	0.035805786	0.02427791	0.032404814	0.036649514	0.040051866	0.034335011	0.052476409	0.034861928	0.035877006	0.040946493	NA	0.037014042	0.045292568	0.04471038	0.034126399	0.051287224	0.162208647	0.044434361	0.074018906	NA	0.069365223	NA	0.045406045	0.024331277	0.037877754	0.028683325	0.032729188	NA	0.033828105	0.034541302	0.034559123	0.040518663	0.106069965	0.035113785	NA	0.061945846	0.037954362	0.067186696	0.047202861	NA
ch.11.1209891F	RP11-864I4.1;TUT1	NA;NM_022830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.093582756	NA	0.060072441	0.129012011	NA	0.12332341	NA	NA	NA	NA	NA	0.108662265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.084179217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11229269	NA	NA	0.10206162	NA	NA	0.092325113	NA	0.112060648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.115872947	0.160848659	NA	NA	NA	NA	NA	NA	NA	0.123469577	NA	NA	NA	NA	NA	0.102102439	NA	NA	0.106880237	0.065018826	0.066302178	NA	NA	0.099031533	NA	NA	NA	NA	NA	NA	0.128532069	NA	0.113946742	NA	0.097084277	NA	NA	NA	NA	NA	NA	NA	NA	0.151681889	0.085288441	NA
ch.11.1215677R	HNRNPUL2-BSCL2	NR_037946	0.055659208	0.045382945	0.045434283	0.059073829	0.04314493	0.041842502	0.063338489	0.057186978	0.069974928	0.085942894	0.095475649	0.057753199	0.047027549	0.057380136	0.122118331	0.044160988	0.05313824	0.064191273	0.052370405	0.056176708	0.098194448	0.077418004	0.036463283	0.044012844	0.027854584	0.055859862	0.051157556	0.038570118	0.037219929	0.059533697	0.048504069	0.062819943	0.085537494	0.046880879	0.052213301	0.084008658	0.051788308	0.047190123	0.062286994	0.061945767	0.04992983	0.04666516	0.047082523	0.057351878	0.050625907	0.040801098	0.037868673	0.081894717	0.080883802	0.119892052	0.052092973	0.05398666	0.094191682	0.078989527	0.101358906	0.051835746	0.085179585	0.047646575	0.053302672	0.067309672	0.044134252	0.042060351	0.051935482	0.035800464	0.041703083	0.043896469	0.034465776	0.052405292	0.081897245	0.052634067	0.056454724	0.046168749	0.05036119	0.053481235	0.056595744	NA	0.05062942	0.040337208	0.042474404	0.057177642	0.055558459	0.079327058	0.060831588	0.053547376	0.066141597	0.052122948	0.042942197	0.052169151	0.059789103	0.111193051	NA	0.050849851	0.044679707	0.044422289	0.067898591	0.057963976	0.060658015	NA	0.048898914	0.062705401	0.061113235	0.070422933	0.049145764	0.04914055	0.030992359	0.047224956	0.048855815	0.121387739	0.043430079	0.073412206	0.055693652	0.074187953	NA	0.051530878	0.054972173	0.045076784	0.042679964	0.032820694	NA	0.053757689	0.067771199	0.049795433	0.057246135	0.093288295	0.044107459	NA	0.051954558	0.059342408	0.08091431	0.048391616	NA
ch.11.1215826R	HNRNPUL2;HNRNPUL2-BSCL2	NM_001079559;NR_037946	0.036110933	0.039733041	0.036250684	0.039539457	0.037500599	0.026995014	0.041454165	0.038870458	0.035302647	0.049422816	0.037267948	0.042773773	0.049499244	0.037870058	0.067345619	0.042689437	0.032506155	0.033826644	0.046521904	0.057651301	0.056294684	0.03144804	0.05289011	0.037133315	0.03976885	0.049466305	0.037056261	0.051965455	0.05485395	0.039499358	0.024671552	0.045483116	0.046064994	0.046336973	0.029811919	0.049014206	0.048962913	0.057453475	0.049949407	0.049280613	0.047900962	0.038633968	0.051098668	0.037416361	0.058319359	0.043709253	0.047681743	0.044899624	0.043912805	0.039477067	0.051305851	0.034257764	0.047366805	0.04376012	0.044094404	0.051211516	0.0456382	0.038666767	0.049988055	0.036515496	0.04868239	0.038390108	0.045273587	0.048477791	0.048276088	0.045580574	0.027544133	0.032453912	0.059322249	0.046997334	0.041703837	0.044429014	0.052431323	0.047547506	0.044210025	0.027537264	0.043524105	0.043223038	0.031109326	0.030343582	0.04275178	0.046977372	0.027296928	0.04006719	0.032954971	0.036953777	0.046190214	0.04323034	0.03895471	0.061541806	0.031688679	0.040763588	0.028184522	0.044111292	0.053158345	0.036163381	0.037358012	0.035595488	0.029971827	0.034353414	0.034726979	0.074444023	0.04201859	0.044784281	0.051842494	0.054184737	0.034572899	0.122861902	0.040789925	0.037360207	0.058239543	0.032132554	0.056102861	0.040770295	0.030687042	0.046853956	0.040868795	0.043273736	0.03673607	0.046867607	0.035312443	0.040747153	0.03158358	0.057756002	0.047016932	0.036959407	0.04539484	0.032284948	0.068822307	0.014062026	0.034625101
